trade_id,order_id,strategy_id,timestamp,side,qty,exec_price,raw_price,commission,notional,liquidity_role
TRD-000001,ORD-000001,strategy-1,2026-03-01T21:24:53.392000,BUY,0.038796,65608.6,65608.6,0.0,2545.3512456,TAKER
TRD-000002,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.128142,65601.7,65601.7,0.0,8406.3330414,TAKER
TRD-000003,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.020929,65602.9,65602.9,0.0,1373.0030940999998,TAKER
TRD-000004,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.0002,65603.1,65603.1,0.0,13.120620000000002,TAKER
TRD-000005,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.024,65603.5,65603.5,0.0,1574.484,TAKER
TRD-000006,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.045914,65603.9,65603.9,0.0,3012.1374646,TAKER
TRD-000007,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.054471,65604.0,65604.0,0.0,3573.515484,TAKER
TRD-000008,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.110789,65605.4,65605.4,0.0,7268.3566605999995,TAKER
TRD-000009,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.0004,65606.4,65606.4,0.0,26.242559999999997,TAKER
TRD-000010,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.024,65606.6,65606.6,0.0,1574.5584000000001,TAKER
TRD-000011,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.001379,65606.9,65606.9,0.0,90.47191509999999,TAKER
TRD-000012,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.007621,65607.7,65607.7,0.0,499.9962817,TAKER
TRD-000013,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.000115,65607.8,65607.8,0.0,7.544897000000001,TAKER
TRD-000014,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.001,65608.3,65608.3,0.0,65.6083,TAKER
TRD-000015,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.019758,65608.5,65608.5,0.0,1296.292743,TAKER
TRD-000016,ORD-000001,strategy-1,2026-03-01T21:25:07.992000,BUY,0.000552,65608.6,65608.6,0.0,36.2159472,TAKER
TRD-000017,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.16578,65582.5,65582.5,0.0,10872.26685,TAKER
TRD-000018,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.0002,65583.3,65583.3,0.0,13.116660000000001,TAKER
TRD-000019,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.0002,65585.5,65585.5,0.0,13.1171,TAKER
TRD-000020,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.024086,65585.6,65585.6,0.0,1579.6947616000002,TAKER
TRD-000021,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.047364,65585.7,65585.7,0.0,3106.4010948,TAKER
TRD-000022,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.032014,65585.8,65585.8,0.0,2099.6638012000003,TAKER
TRD-000023,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.001312,65586.0,65586.0,0.0,86.048832,TAKER
TRD-000024,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.019758,65586.1,65586.1,0.0,1295.8501638000002,TAKER
TRD-000025,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.035718,65588.1,65588.1,0.0,2342.6757558000004,TAKER
TRD-000026,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.000115,65588.3,65588.3,0.0,7.5426545,TAKER
TRD-000027,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.001,65589.1,65589.1,0.0,65.5891,TAKER
TRD-000028,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.117342,65589.3,65589.3,0.0,7696.3796406,TAKER
TRD-000029,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.007623,65590.1,65590.1,0.0,499.9933323,TAKER
TRD-000030,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.0002,65590.2,65590.2,0.0,13.11804,TAKER
TRD-000031,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.001379,65592.7,65592.7,0.0,90.45233329999999,TAKER
TRD-000032,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.007622,65592.8,65592.8,0.0,499.94832160000004,TAKER
TRD-000033,ORD-000001,strategy-1,2026-03-01T21:25:22.393000,BUY,0.0602209999999999,65593.2,65593.2,0.0,3950.088097199993,TAKER
TRD-000034,ORD-000002,strategy-1,2026-03-01T21:29:53.793000,SELL,0.148978,65606.8,65606.8,0.0,9773.9698504,TAKER
TRD-000035,ORD-000002,strategy-1,2026-03-01T21:33:32.593000,SELL,0.213159,65611.5,65611.5,0.0,13985.6817285,TAKER
TRD-000036,ORD-000002,strategy-1,2026-03-01T21:33:32.593000,SELL,0.032021,65607.1,65607.1,0.0,2100.8049491,TAKER
TRD-000037,ORD-000002,strategy-1,2026-03-01T21:33:32.593000,SELL,0.054207,65606.8,65606.8,0.0,3556.3478076,TAKER
TRD-000038,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.113764,65630.5,65630.5,0.0,7466.388202,TAKER
TRD-000039,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.066337,65630.4,65630.4,0.0,4353.723844799999,TAKER
TRD-000040,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.013047,65630.3,65630.3,0.0,856.2785241,TAKER
TRD-000041,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.094887,65626.0,65626.0,0.0,6227.054262,TAKER
TRD-000042,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.019747,65625.9,65625.9,0.0,1295.9146472999998,TAKER
TRD-000043,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.015236,65625.7,65625.7,0.0,999.8731651999999,TAKER
TRD-000044,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.0002,65625.3,65625.3,0.0,13.125060000000001,TAKER
TRD-000045,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.0002,65624.2,65624.2,0.0,13.12484,TAKER
TRD-000046,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.164873,65624.0,65624.0,0.0,10819.625752,TAKER
TRD-000047,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.001,65623.9,65623.9,0.0,65.62389999999999,TAKER
TRD-000048,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.0002,65620.8,65620.8,0.0,13.124160000000002,TAKER
TRD-000049,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.00138,65620.7,65620.7,0.0,90.55656599999999,TAKER
TRD-000050,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.000115,65620.5,65620.5,0.0,7.5463575,TAKER
TRD-000051,ORD-000002,strategy-1,2026-03-01T21:33:47.193000,SELL,0.06064900000000004,65619.7,65619.7,0.0,3979.769185300003,TAKER
TRD-000052,ORD-000003,strategy-1,2026-03-01T21:42:42.393000,BUY,0.176777,65562.8,65562.8,0.0,11589.9950956,TAKER
TRD-000053,ORD-000003,strategy-1,2026-03-01T22:09:29.792000,BUY,0.163882,65562.8,65562.8,0.0,10744.5627896,TAKER
TRD-000054,ORD-000003,strategy-1,2026-03-01T22:09:44.392000,BUY,0.212711,65548.8,65548.8,0.0,13942.950796800002,TAKER
TRD-000055,ORD-000003,strategy-1,2026-03-01T22:09:44.392000,BUY,0.015255,65549.9,65549.9,0.0,999.9637244999999,TAKER
TRD-000056,ORD-000003,strategy-1,2026-03-01T22:09:44.392000,BUY,0.054484,65550.7,65550.7,0.0,3571.4643387999995,TAKER
TRD-000057,ORD-000003,strategy-1,2026-03-01T22:09:44.392000,BUY,0.152527,65550.8,65550.8,0.0,9998.2668716,TAKER
TRD-000058,ORD-000003,strategy-1,2026-03-01T22:09:44.392000,BUY,0.03,65551.1,65551.1,0.0,1966.5330000000001,TAKER
TRD-000059,ORD-000003,strategy-1,2026-03-01T22:09:44.392000,BUY,0.048983,65551.3,65551.3,0.0,3210.8993279,TAKER
TRD-000060,ORD-000003,strategy-1,2026-03-01T22:09:44.392000,BUY,0.011664,65551.9,65551.9,0.0,764.5973616,TAKER
TRD-000061,ORD-000003,strategy-1,2026-03-01T22:09:44.392000,BUY,0.13371700000000009,65552.1,65552.1,0.0,8765.430155700007,TAKER
TRD-000062,ORD-000004,strategy-1,2026-03-01T22:13:11.993000,SELL,0.025069,66359.6,66359.6,0.0,1663.5688124000003,TAKER
TRD-000063,ORD-000004,strategy-1,2026-03-02T00:44:45.592000,SELL,0.197868,66414.0,66414.0,0.0,13141.205351999999,TAKER
TRD-000064,ORD-000004,strategy-1,2026-03-02T00:44:45.592000,SELL,0.014059,66412.9,66412.9,0.0,933.6989610999999,TAKER
TRD-000065,ORD-000004,strategy-1,2026-03-02T00:44:45.592000,SELL,0.00113,66410.2,66410.2,0.0,75.04352599999999,TAKER
TRD-000066,ORD-000004,strategy-1,2026-03-02T00:44:45.592000,SELL,0.128179,66408.2,66408.2,0.0,8512.1366678,TAKER
TRD-000067,ORD-000004,strategy-1,2026-03-02T00:44:45.592000,SELL,0.4176,66408.1,66408.1,0.0,27732.022560000005,TAKER
TRD-000068,ORD-000004,strategy-1,2026-03-02T00:44:45.592000,SELL,0.03561,66407.7,66407.7,0.0,2364.778197,TAKER
TRD-000069,ORD-000004,strategy-1,2026-03-02T00:44:45.592000,SELL,0.121751,66407.1,66407.1,0.0,8085.130832100001,TAKER
TRD-000070,ORD-000004,strategy-1,2026-03-02T00:44:45.592000,SELL,0.0002,66406.2,66406.2,0.0,13.28124,TAKER
TRD-000071,ORD-000004,strategy-1,2026-03-02T00:44:45.592000,SELL,0.040724,66405.8,66405.8,0.0,2704.3097992000003,TAKER
TRD-000072,ORD-000004,strategy-1,2026-03-02T00:44:45.592000,SELL,0.01781000000000009,66405.7,66405.7,0.0,1182.6855170000058,TAKER
TRD-000073,ORD-000005,strategy-1,2026-03-02T01:19:58.793000,BUY,0.261572,66806.4,66806.4,0.0,17474.6836608,TAKER
TRD-000074,ORD-000005,strategy-1,2026-03-02T01:20:15.193000,BUY,0.181016,66795.7,66795.7,0.0,12091.0904312,TAKER
TRD-000075,ORD-000005,strategy-1,2026-03-02T01:20:15.193000,BUY,0.007485,66799.2,66799.2,0.0,499.992012,TAKER
TRD-000076,ORD-000005,strategy-1,2026-03-02T01:20:15.193000,BUY,0.016656,66802.1,66802.1,0.0,1112.6557776000002,TAKER
TRD-000077,ORD-000005,strategy-1,2026-03-02T01:20:15.193000,BUY,0.051963,66802.2,66802.2,0.0,3471.2427186,TAKER
TRD-000078,ORD-000005,strategy-1,2026-03-02T01:20:15.193000,BUY,0.001,66802.4,66802.4,0.0,66.80239999999999,TAKER
TRD-000079,ORD-000005,strategy-1,2026-03-02T01:20:15.193000,BUY,0.0336,66803.1,66803.1,0.0,2244.58416,TAKER
TRD-000080,ORD-000005,strategy-1,2026-03-02T01:20:15.193000,BUY,0.037412,66805.3,66805.3,0.0,2499.3198836,TAKER
TRD-000081,ORD-000005,strategy-1,2026-03-02T01:20:15.193000,BUY,0.123383,66805.4,66805.4,0.0,8242.6506682,TAKER
TRD-000082,ORD-000005,strategy-1,2026-03-02T01:20:15.193000,BUY,0.000113,66806.4,66806.4,0.0,7.5491231999999995,TAKER
TRD-000083,ORD-000005,strategy-1,2026-03-02T01:20:30.793000,BUY,0.28580000000000005,66700.1,66700.1,0.0,19062.888580000006,TAKER
TRD-000084,ORD-000006,strategy-1,2026-03-02T01:52:57.992000,SELL,0.77702,66621.0,66621.0,0.0,51765.849420000006,TAKER
TRD-000085,ORD-000006,strategy-1,2026-03-02T01:53:13.593000,SELL,0.22297999999999996,66632.0,66632.0,0.0,14857.603359999997,TAKER
TRD-000086,ORD-000007,strategy-1,2026-03-02T01:57:35.793000,BUY,0.153846,66531.8,66531.8,0.0,10235.6513028,TAKER
TRD-000087,ORD-000007,strategy-1,2026-03-02T01:57:51.392000,BUY,0.153898,66527.9,66527.9,0.0,10238.510754199999,TAKER
TRD-000088,ORD-000007,strategy-1,2026-03-02T01:57:51.392000,BUY,0.003643,66528.8,66528.8,0.0,242.3644184,TAKER
TRD-000089,ORD-000007,strategy-1,2026-03-02T01:57:51.392000,BUY,0.012314,66528.9,66528.9,0.0,819.2368746,TAKER
TRD-000090,ORD-000007,strategy-1,2026-03-02T01:57:51.392000,BUY,0.0036,66529.8,66529.8,0.0,239.50728,TAKER
TRD-000091,ORD-000007,strategy-1,2026-03-02T01:57:51.392000,BUY,0.045956,66531.7,66531.7,0.0,3057.5308051999996,TAKER
TRD-000092,ORD-000007,strategy-1,2026-03-02T01:57:51.392000,BUY,0.064022,66531.8,66531.8,0.0,4259.4988996,TAKER
TRD-000093,ORD-000007,strategy-1,2026-03-02T01:58:08.392000,BUY,0.246975,66510.9,66510.9,0.0,16426.5295275,TAKER
TRD-000094,ORD-000007,strategy-1,2026-03-02T01:58:08.392000,BUY,0.03,66511.1,66511.1,0.0,1995.333,TAKER
TRD-000095,ORD-000007,strategy-1,2026-03-02T01:58:08.392000,BUY,0.035085,66512.0,66512.0,0.0,2333.57352,TAKER
TRD-000096,ORD-000007,strategy-1,2026-03-02T01:58:08.392000,BUY,0.063622,66512.1,66512.1,0.0,4231.632826200001,TAKER
TRD-000097,ORD-000007,strategy-1,2026-03-02T01:58:08.392000,BUY,0.006204,66512.2,66512.2,0.0,412.6416888,TAKER
TRD-000098,ORD-000007,strategy-1,2026-03-02T01:58:08.392000,BUY,0.007517,66512.3,66512.3,0.0,499.9729591,TAKER
TRD-000099,ORD-000007,strategy-1,2026-03-02T01:58:08.392000,BUY,0.001124,66513.8,66513.8,0.0,74.7615112,TAKER
TRD-000100,ORD-000007,strategy-1,2026-03-02T01:58:08.392000,BUY,0.039077,66513.9,66513.9,0.0,2599.1636703,TAKER
TRD-000101,ORD-000007,strategy-1,2026-03-02T01:58:08.392000,BUY,0.058625,66515.7,66515.7,0.0,3899.4829124999997,TAKER
TRD-000102,ORD-000007,strategy-1,2026-03-02T01:58:08.392000,BUY,0.07449199999999996,66515.8,66515.8,0.0,4954.894973599998,TAKER
TRD-000103,ORD-000008,strategy-1,2026-03-02T02:14:53.592000,SELL,0.530835,66099.3,66099.3,0.0,35087.8219155,TAKER
TRD-000104,ORD-000008,strategy-1,2026-03-02T02:15:09.792000,SELL,0.431146,66155.9,66155.9,0.0,28522.851661399996,TAKER
TRD-000105,ORD-000008,strategy-1,2026-03-02T02:15:09.792000,SELL,0.001134,66154.5,66154.5,0.0,75.019203,TAKER
TRD-000106,ORD-000008,strategy-1,2026-03-02T02:15:09.792000,SELL,0.007558,66154.2,66154.2,0.0,499.9934436,TAKER
TRD-000107,ORD-000008,strategy-1,2026-03-02T02:15:09.792000,SELL,0.02932700000000008,66151.0,66151.0,0.0,1940.0103770000053,TAKER
TRD-000108,ORD-000009,strategy-1,2026-03-02T02:20:04.793000,BUY,0.081863,66070.7,66070.7,0.0,5408.7457141,TAKER
TRD-000109,ORD-000009,strategy-1,2026-03-02T02:20:21.192000,BUY,0.588825,66055.9,66055.9,0.0,38895.3653175,TAKER
TRD-000110,ORD-000009,strategy-1,2026-03-02T02:20:21.192000,BUY,0.01049,66056.1,66056.1,0.0,692.928489,TAKER
TRD-000111,ORD-000009,strategy-1,2026-03-02T02:20:21.192000,BUY,0.007569,66057.1,66057.1,0.0,499.98618990000006,TAKER
TRD-000112,ORD-000009,strategy-1,2026-03-02T02:20:21.192000,BUY,0.007569,66059.3,66059.3,0.0,500.00284170000003,TAKER
TRD-000113,ORD-000009,strategy-1,2026-03-02T02:20:21.192000,BUY,0.151117,66059.4,66059.4,0.0,9982.698349799999,TAKER
TRD-000114,ORD-000009,strategy-1,2026-03-02T02:20:21.192000,BUY,0.122164,66059.6,66059.6,0.0,8070.1049744,TAKER
TRD-000115,ORD-000009,strategy-1,2026-03-02T02:20:21.192000,BUY,0.0002,66059.7,66059.7,0.0,13.21194,TAKER
TRD-000116,ORD-000009,strategy-1,2026-03-02T02:20:21.192000,BUY,0.03020299999999996,66060.7,66060.7,0.0,1995.2313220999972,TAKER
TRD-000117,ORD-000010,strategy-1,2026-03-02T02:23:42.992000,SELL,0.449818,66235.9,66235.9,0.0,29794.100066199997,TAKER
TRD-000118,ORD-000010,strategy-1,2026-03-02T02:24:00.192000,SELL,0.225519,66236.4,66236.4,0.0,14937.5666916,TAKER
TRD-000119,ORD-000010,strategy-1,2026-03-02T02:24:00.192000,SELL,0.034248,66235.9,66235.9,0.0,2268.4471031999997,TAKER
TRD-000120,ORD-000010,strategy-1,2026-03-02T02:24:16.992000,SELL,0.2904149999999999,66246.9,66246.9,0.0,19239.093463499994,TAKER
TRD-000121,ORD-000011,strategy-1,2026-03-02T02:42:21.193000,BUY,0.515121,66279.1,66279.1,0.0,34141.75627110001,TAKER
TRD-000122,ORD-000011,strategy-1,2026-03-02T02:49:59.193000,BUY,0.1212,66233.4,66233.4,0.0,8027.488079999999,TAKER
TRD-000123,ORD-000011,strategy-1,2026-03-02T02:49:59.193000,BUY,0.016515,66235.6,66235.6,0.0,1093.880934,TAKER
TRD-000124,ORD-000011,strategy-1,2026-03-02T02:49:59.193000,BUY,0.0002,66235.7,66235.7,0.0,13.24714,TAKER
TRD-000125,ORD-000011,strategy-1,2026-03-02T02:49:59.193000,BUY,0.081549,66242.1,66242.1,0.0,5401.9770129,TAKER
TRD-000126,ORD-000011,strategy-1,2026-03-02T02:49:59.193000,BUY,0.151267,66242.2,66242.2,0.0,10020.2588674,TAKER
TRD-000127,ORD-000011,strategy-1,2026-03-02T02:49:59.193000,BUY,0.114148,66242.3,66242.3,0.0,7561.4260604,TAKER
TRD-000128,ORD-000012,strategy-1,2026-03-02T02:56:23.795000,SELL,0.194973,66333.5,66333.5,0.0,12933.2414955,TAKER
TRD-000129,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.531708,66363.0,66363.0,0.0,35285.738004,TAKER
TRD-000130,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.013725,66362.9,66362.9,0.0,910.8308024999999,TAKER
TRD-000131,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.014481,66362.4,66362.4,0.0,960.9939144,TAKER
TRD-000132,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.018985,66362.0,66362.0,0.0,1259.88257,TAKER
TRD-000133,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.024,66361.9,66361.9,0.0,1592.6855999999998,TAKER
TRD-000134,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.036,66360.8,66360.8,0.0,2388.9888,TAKER
TRD-000135,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.0036,66360.0,66360.0,0.0,238.896,TAKER
TRD-000136,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.024419,66359.6,66359.6,0.0,1620.4350724,TAKER
TRD-000137,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.002262,66359.3,66359.3,0.0,150.10473660000002,TAKER
TRD-000138,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.0128,66358.1,66358.1,0.0,849.3836800000001,TAKER
TRD-000139,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.02,66357.6,66357.6,0.0,1327.152,TAKER
TRD-000140,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.00521,66356.5,66356.5,0.0,345.71736500000003,TAKER
TRD-000141,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.033262,66356.4,66356.4,0.0,2207.1465768,TAKER
TRD-000142,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.0002,66355.6,66355.6,0.0,13.271120000000002,TAKER
TRD-000143,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.012801,66353.4,66353.4,0.0,849.3898733999999,TAKER
TRD-000144,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.000114,66352.4,66352.4,0.0,7.5641736,TAKER
TRD-000145,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.001124,66351.7,66351.7,0.0,74.5793108,TAKER
TRD-000146,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.03,66351.3,66351.3,0.0,1990.539,TAKER
TRD-000147,ORD-000012,strategy-1,2026-03-02T02:56:43.192000,SELL,0.020335999999999972,66349.8,66349.8,0.0,1349.2895327999981,TAKER
TRD-000148,ORD-000013,strategy-1,2026-03-02T03:00:28.992000,BUY,0.189099,66261.9,66261.9,0.0,12530.059028099999,TAKER
TRD-000149,ORD-000013,strategy-1,2026-03-02T03:00:45.992000,BUY,0.507634,66260.6,66260.6,0.0,33636.1334204,TAKER
TRD-000150,ORD-000013,strategy-1,2026-03-02T03:01:02.793000,BUY,0.30326699999999995,66239.4,66239.4,0.0,20088.224119799994,TAKER
TRD-000151,ORD-000014,strategy-1,2026-03-02T03:07:53.592000,SELL,0.360381,66295.5,66295.5,0.0,23891.6385855,TAKER
TRD-000152,ORD-000014,strategy-1,2026-03-02T03:08:11.193000,SELL,0.492663,66340.4,66340.4,0.0,32683.460485199997,TAKER
TRD-000153,ORD-000014,strategy-1,2026-03-02T03:08:11.193000,SELL,0.043151,66339.9,66339.9,0.0,2862.6330249,TAKER
TRD-000154,ORD-000014,strategy-1,2026-03-02T03:08:11.193000,SELL,0.10380499999999993,66339.8,66339.8,0.0,6886.402938999995,TAKER
TRD-000155,ORD-000015,strategy-1,2026-03-02T03:56:20.592000,BUY,0.239523,66855.5,66855.5,0.0,16013.4299265,TAKER
