trade_id,order_id,strategy_id,timestamp,side,qty,exec_price,raw_price,commission,notional,liquidity_role
TRD-000312,ORD-000031,strategy-1,2026-03-02T10:05:21.792000,SELL,0.298253,66304.1,66304.1,0.0,19775.3967373,TAKER
TRD-000313,ORD-000031,strategy-1,2026-03-02T10:05:41.192000,SELL,0.210004,66309.6,66309.6,0.0,13925.2812384,TAKER
TRD-000314,ORD-000031,strategy-1,2026-03-02T10:05:41.192000,SELL,0.013739,66309.5,66309.5,0.0,911.0262204999999,TAKER
TRD-000315,ORD-000031,strategy-1,2026-03-02T10:05:41.192000,SELL,0.0004,66308.8,66308.8,0.0,26.52352,TAKER
TRD-000316,ORD-000031,strategy-1,2026-03-02T10:05:41.192000,SELL,0.00754,66308.7,66308.7,0.0,499.96759799999995,TAKER
TRD-000317,ORD-000031,strategy-1,2026-03-02T10:05:41.192000,SELL,0.000114,66307.5,66307.5,0.0,7.559055000000001,TAKER
TRD-000318,ORD-000031,strategy-1,2026-03-02T10:05:41.192000,SELL,0.067829,66306.2,66306.2,0.0,4497.4832398,TAKER
TRD-000319,ORD-000031,strategy-1,2026-03-02T10:05:41.192000,SELL,0.226232,66306.1,66306.1,0.0,15000.5616152,TAKER
TRD-000320,ORD-000031,strategy-1,2026-03-02T10:05:41.192000,SELL,0.0002,66305.3,66305.3,0.0,13.26106,TAKER
TRD-000321,ORD-000031,strategy-1,2026-03-02T10:05:41.192000,SELL,0.0008,66304.3,66304.3,0.0,53.043440000000004,TAKER
TRD-000322,ORD-000031,strategy-1,2026-03-02T10:06:02.592000,SELL,0.17488900000000007,66314.4,66314.4,0.0,11597.659101600004,TAKER
TRD-000323,ORD-000032,strategy-1,2026-03-02T10:12:16.392000,BUY,0.709433,66112.4,66112.4,0.0,46902.3182692,TAKER
TRD-000324,ORD-000032,strategy-1,2026-03-02T10:12:34.192000,BUY,0.276043,66096.4,66096.4,0.0,18245.448545199997,TAKER
TRD-000325,ORD-000032,strategy-1,2026-03-02T10:12:34.192000,BUY,0.014524000000000037,66097.1,66097.1,0.0,959.9942804000025,TAKER
TRD-000326,ORD-000033,strategy-1,2026-03-02T10:29:40.192000,SELL,0.127581,66223.2,66223.2,0.0,8448.8220792,TAKER
TRD-000327,ORD-000033,strategy-1,2026-03-02T10:30:01.593000,SELL,0.516901,66258.2,66258.2,0.0,34248.929838200005,TAKER
TRD-000328,ORD-000033,strategy-1,2026-03-02T10:30:01.593000,SELL,0.007704,66258.1,66258.1,0.0,510.45240240000004,TAKER
TRD-000329,ORD-000033,strategy-1,2026-03-02T10:30:01.593000,SELL,0.000114,66256.7,66256.7,0.0,7.5532638,TAKER
TRD-000330,ORD-000033,strategy-1,2026-03-02T10:30:01.593000,SELL,0.0643,66255.7,66255.7,0.0,4260.24151,TAKER
TRD-000331,ORD-000033,strategy-1,2026-03-02T10:30:01.593000,SELL,0.14678,66255.5,66255.5,0.0,9724.98229,TAKER
TRD-000332,ORD-000033,strategy-1,2026-03-02T10:30:01.593000,SELL,0.0004,66254.7,66254.7,0.0,26.50188,TAKER
TRD-000333,ORD-000033,strategy-1,2026-03-02T10:30:01.593000,SELL,0.131351,66253.1,66253.1,0.0,8702.4109381,TAKER
TRD-000334,ORD-000033,strategy-1,2026-03-02T10:30:01.593000,SELL,0.0048689999999999845,66253.0,66253.0,0.0,322.58585699999895,TAKER
TRD-000335,ORD-000034,strategy-1,2026-03-02T10:44:55.392000,BUY,0.171874,66247.5,66247.5,0.0,11386.222815,TAKER
TRD-000336,ORD-000034,strategy-1,2026-03-02T10:45:56.192000,BUY,0.171386,66243.8,66243.8,0.0,11353.259906800002,TAKER
TRD-000337,ORD-000034,strategy-1,2026-03-02T10:45:56.192000,BUY,0.021229,66245.1,66245.1,0.0,1406.3172279000003,TAKER
TRD-000338,ORD-000034,strategy-1,2026-03-02T10:45:56.192000,BUY,0.002718,66246.1,66246.1,0.0,180.05689980000002,TAKER
TRD-000339,ORD-000034,strategy-1,2026-03-02T10:45:56.192000,BUY,0.0002,66246.9,66246.9,0.0,13.249379999999999,TAKER
TRD-000340,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.156074,66227.0,66227.0,0.0,10336.312797999999,TAKER
TRD-000341,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.0004,66227.9,66227.9,0.0,26.49116,TAKER
TRD-000342,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.0004,66228.0,66228.0,0.0,26.491200000000003,TAKER
TRD-000343,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.020823,66229.1,66229.1,0.0,1379.0885493000003,TAKER
TRD-000344,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.004088,66230.3,66230.3,0.0,270.74946639999996,TAKER
TRD-000345,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.000114,66230.4,66230.4,0.0,7.5502655999999995,TAKER
TRD-000346,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.001532,66230.8,66230.8,0.0,101.4655856,TAKER
TRD-000347,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.0002,66231.1,66231.1,0.0,13.246220000000001,TAKER
TRD-000348,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.05991,66233.1,66233.1,0.0,3968.0250210000004,TAKER
TRD-000349,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.197372,66233.2,66233.2,0.0,13072.579150399999,TAKER
TRD-000350,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.0004,66233.4,66233.4,0.0,26.49336,TAKER
TRD-000351,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.001,66233.6,66233.6,0.0,66.23360000000001,TAKER
TRD-000352,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.0004,66233.9,66233.9,0.0,26.49356,TAKER
TRD-000353,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.017267,66234.8,66234.8,0.0,1143.6762916,TAKER
TRD-000354,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.0004,66236.5,66236.5,0.0,26.494600000000002,TAKER
TRD-000355,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.018753,66236.7,66236.7,0.0,1242.1368350999999,TAKER
TRD-000356,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.000114,66237.0,66237.0,0.0,7.551018,TAKER
TRD-000357,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.06271,66237.2,66237.2,0.0,4153.734812,TAKER
TRD-000358,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.001077,66237.8,66237.8,0.0,71.33811060000001,TAKER
TRD-000359,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.024,66238.6,66238.6,0.0,1589.7264000000002,TAKER
TRD-000360,ORD-000034,strategy-1,2026-03-02T10:46:16.392000,BUY,0.06555899999999998,66241.2,66241.2,0.0,4342.706830799998,TAKER
TRD-000361,ORD-000035,strategy-1,2026-03-02T10:59:15.192000,SELL,0.209115,66265.8,66265.8,0.0,13857.172767,TAKER
TRD-000362,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.14031,66322.6,66322.6,0.0,9305.724006,TAKER
TRD-000363,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.013477,66321.9,66321.9,0.0,893.8202462999999,TAKER
TRD-000364,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.036,66321.7,66321.7,0.0,2387.5811999999996,TAKER
TRD-000365,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.007539,66321.6,66321.6,0.0,499.9985424,TAKER
TRD-000366,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.0004,66321.4,66321.4,0.0,26.52856,TAKER
TRD-000367,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.0002,66320.5,66320.5,0.0,13.264100000000001,TAKER
TRD-000368,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.016539,66320.0,66320.0,0.0,1096.8664800000001,TAKER
TRD-000369,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.065958,66318.4,66318.4,0.0,4374.2290272,TAKER
TRD-000370,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.010404,66317.8,66317.8,0.0,689.9703912,TAKER
TRD-000371,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.000114,66316.1,66316.1,0.0,7.560035400000001,TAKER
TRD-000372,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.002,66316.0,66316.0,0.0,132.632,TAKER
TRD-000373,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.015284,66315.4,66315.4,0.0,1013.5645735999999,TAKER
TRD-000374,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.081188,66315.3,66315.3,0.0,5384.0065764,TAKER
TRD-000375,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.138545,66315.2,66315.2,0.0,9187.639384,TAKER
TRD-000376,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.0004,66314.3,66314.3,0.0,26.525720000000003,TAKER
TRD-000377,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.150805,66313.6,66313.6,0.0,10000.422448000001,TAKER
TRD-000378,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.033057,66313.0,66313.0,0.0,2192.108841,TAKER
TRD-000379,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.00091,66312.8,66312.8,0.0,60.344648,TAKER
TRD-000380,ORD-000035,strategy-1,2026-03-02T10:59:59.192000,SELL,0.07775500000000013,66312.6,66312.6,0.0,5156.136213000009,TAKER
TRD-000381,ORD-000036,strategy-1,2026-03-02T11:04:51.392000,BUY,0.29942,66209.8,66209.8,0.0,19824.538316000002,TAKER
TRD-000382,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.344561,66107.6,66107.6,0.0,22778.100763600003,TAKER
TRD-000383,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.018709,66111.1,66111.1,0.0,1236.8725699000001,TAKER
TRD-000384,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.038096,66111.2,66111.2,0.0,2518.5722751999997,TAKER
TRD-000385,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.001529,66111.3,66111.3,0.0,101.0841777,TAKER
TRD-000386,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.015491,66111.8,66111.8,0.0,1024.1378938,TAKER
TRD-000387,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.000196,66111.9,66111.9,0.0,12.957932399999999,TAKER
TRD-000388,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.007562,66112.2,66112.2,0.0,499.94045639999996,TAKER
TRD-000389,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.0004,66112.8,66112.8,0.0,26.445120000000003,TAKER
TRD-000390,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.041226,66114.1,66114.1,0.0,2725.6198866,TAKER
TRD-000391,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.001,66114.2,66114.2,0.0,66.1142,TAKER
TRD-000392,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.05988,66114.3,66114.3,0.0,3958.924284,TAKER
TRD-000393,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.007563,66114.5,66114.5,0.0,500.02396350000004,TAKER
TRD-000394,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.09723,66114.6,66114.6,0.0,6428.322558000001,TAKER
TRD-000395,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.000768,66116.1,66116.1,0.0,50.77716480000001,TAKER
TRD-000396,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.056411,66116.2,66116.2,0.0,3729.6809582,TAKER
TRD-000397,ORD-000036,strategy-1,2026-03-02T11:06:52.592000,BUY,0.009958000000000036,66116.3,66116.3,0.0,658.3861154000024,TAKER
TRD-000398,ORD-000037,strategy-1,2026-03-02T11:13:14.192000,SELL,0.098794,66165.8,66165.8,0.0,6536.784045200001,TAKER
TRD-000399,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.088687,66180.4,66180.4,0.0,5869.3411348,TAKER
TRD-000400,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.014226,66180.2,66180.2,0.0,941.4795252,TAKER
TRD-000401,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.0002,66178.5,66178.5,0.0,13.235700000000001,TAKER
TRD-000402,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.010062,66178.1,66178.1,0.0,665.8840422000001,TAKER
TRD-000403,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.0004,66178.0,66178.0,0.0,26.4712,TAKER
TRD-000404,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.078393,66176.6,66176.6,0.0,5187.7822038,TAKER
TRD-000405,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.002,66175.6,66175.6,0.0,132.3512,TAKER
TRD-000406,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.151116,66175.4,66175.4,0.0,10000.1617464,TAKER
TRD-000407,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.124186,66175.3,66175.3,0.0,8218.0458058,TAKER
TRD-000408,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,7.8e-05,66175.2,66175.2,0.0,5.1616656,TAKER
TRD-000409,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.001531,66175.1,66175.1,0.0,101.31407810000002,TAKER
TRD-000410,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.022316,66174.0,66174.0,0.0,1476.7389839999998,TAKER
TRD-000411,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.020877,66173.9,66173.9,0.0,1381.5125102999998,TAKER
TRD-000412,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.002,66173.8,66173.8,0.0,132.3476,TAKER
TRD-000413,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.018122,66172.8,66172.8,0.0,1199.1834816,TAKER
TRD-000414,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.03376,66172.7,66172.7,0.0,2233.990352,TAKER
TRD-000415,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.073488,66171.3,66171.3,0.0,4862.7964944000005,TAKER
TRD-000416,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.090737,66171.2,66171.2,0.0,6004.1761744,TAKER
TRD-000417,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.122672,66171.0,66171.0,0.0,8117.328912,TAKER
TRD-000418,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.024114,66170.9,66170.9,0.0,1595.6450825999998,TAKER
TRD-000419,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.007555,66169.4,66169.4,0.0,499.909817,TAKER
TRD-000420,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.001114,66169.3,66169.3,0.0,73.7126002,TAKER
TRD-000421,ORD-000037,strategy-1,2026-03-02T11:13:53.792000,SELL,0.01357199999999998,66168.1,66168.1,0.0,898.0334531999988,TAKER
TRD-000422,ORD-000038,strategy-1,2026-03-02T11:30:06.992000,BUY,0.567134,66037.1,66037.1,0.0,37451.8846714,TAKER
TRD-000423,ORD-000038,strategy-1,2026-03-02T12:36:59.793000,BUY,0.432866,66000.0,66000.0,0.0,28569.156,TAKER
TRD-000424,ORD-000039,strategy-1,2026-03-02T12:50:46.193000,SELL,0.161462,66047.8,66047.8,0.0,10664.2098836,TAKER
TRD-000425,ORD-000039,strategy-1,2026-03-02T13:22:31.593000,SELL,0.23706,66057.2,66057.2,0.0,15659.519831999998,TAKER
TRD-000426,ORD-000039,strategy-1,2026-03-02T13:22:31.593000,SELL,0.005819,66056.9,66056.9,0.0,384.3851011,TAKER
TRD-000427,ORD-000039,strategy-1,2026-03-02T13:22:31.593000,SELL,0.045665,66054.3,66054.3,0.0,3016.3696095,TAKER
TRD-000428,ORD-000039,strategy-1,2026-03-02T13:22:31.593000,SELL,0.151422,66054.2,66054.2,0.0,10002.0590724,TAKER
TRD-000429,ORD-000039,strategy-1,2026-03-02T13:22:31.593000,SELL,0.001558,66053.7,66053.7,0.0,102.9116646,TAKER
TRD-000430,ORD-000039,strategy-1,2026-03-02T13:22:31.593000,SELL,0.001551,66052.4,66052.4,0.0,102.4472724,TAKER
TRD-000431,ORD-000039,strategy-1,2026-03-02T13:22:31.593000,SELL,0.002114,66050.6,66050.6,0.0,139.6309684,TAKER
TRD-000432,ORD-000039,strategy-1,2026-03-02T13:22:31.593000,SELL,0.0004,66049.6,66049.6,0.0,26.419840000000004,TAKER
TRD-000433,ORD-000039,strategy-1,2026-03-02T13:25:29.992000,SELL,0.39127,66112.6,66112.6,0.0,25867.877002,TAKER
TRD-000434,ORD-000039,strategy-1,2026-03-02T13:25:29.992000,SELL,0.0016789999999999305,66111.0,66111.0,0.0,111.0003689999954,TAKER
TRD-000435,ORD-000040,strategy-1,2026-03-02T13:27:41.592000,BUY,0.62677,65854.2,65854.2,0.0,41275.436934000005,TAKER
TRD-000436,ORD-000040,strategy-1,2026-03-02T13:28:06.392000,BUY,0.342204,65799.2,65799.2,0.0,22516.7494368,TAKER
TRD-000437,ORD-000040,strategy-1,2026-03-02T13:28:06.392000,BUY,0.007598,65799.3,65799.3,0.0,499.9430814,TAKER
TRD-000438,ORD-000040,strategy-1,2026-03-02T13:28:06.392000,BUY,0.000114,65804.6,65804.6,0.0,7.501724400000001,TAKER
TRD-000439,ORD-000040,strategy-1,2026-03-02T13:28:06.392000,BUY,0.007601,65805.7,65805.7,0.0,500.1891257,TAKER
TRD-000440,ORD-000040,strategy-1,2026-03-02T13:28:06.392000,BUY,0.003736,65805.8,65805.8,0.0,245.85046880000002,TAKER
TRD-000441,ORD-000040,strategy-1,2026-03-02T13:28:06.392000,BUY,0.001768,65805.9,65805.9,0.0,116.34483119999999,TAKER
TRD-000442,ORD-000040,strategy-1,2026-03-02T13:28:06.392000,BUY,0.0002,65807.5,65807.5,0.0,13.1615,TAKER
TRD-000443,ORD-000040,strategy-1,2026-03-02T13:28:06.392000,BUY,0.001422,65809.7,65809.7,0.0,93.5813934,TAKER
TRD-000444,ORD-000040,strategy-1,2026-03-02T13:28:06.392000,BUY,0.008586999999999942,65810.8,65810.8,0.0,565.1173395999962,TAKER
TRD-000445,ORD-000041,strategy-1,2026-03-02T14:07:51.192000,SELL,0.170857,65519.4,65519.4,0.0,11194.448125800001,TAKER
TRD-000446,ORD-000041,strategy-1,2026-03-02T14:08:13.593000,SELL,0.171301,65526.2,65526.2,0.0,11224.7035862,TAKER
TRD-000447,ORD-000041,strategy-1,2026-03-02T14:08:13.593000,SELL,0.097613,65524.7,65524.7,0.0,6396.0625411,TAKER
TRD-000448,ORD-000041,strategy-1,2026-03-02T14:08:13.593000,SELL,0.024,65522.1,65522.1,0.0,1572.5304,TAKER
TRD-000449,ORD-000041,strategy-1,2026-03-02T14:08:13.593000,SELL,0.043631,65522.0,65522.0,0.0,2858.790382,TAKER
TRD-000450,ORD-000041,strategy-1,2026-03-02T14:08:13.593000,SELL,0.152666,65521.3,65521.3,0.0,10002.8747858,TAKER
TRD-000451,ORD-000041,strategy-1,2026-03-02T14:08:13.593000,SELL,0.059193,65521.2,65521.2,0.0,3878.3963916,TAKER
TRD-000452,ORD-000041,strategy-1,2026-03-02T14:08:13.593000,SELL,0.013734,65521.0,65521.0,0.0,899.865414,TAKER
TRD-000453,ORD-000041,strategy-1,2026-03-02T14:08:13.593000,SELL,0.001568,65520.5,65520.5,0.0,102.736144,TAKER
TRD-000454,ORD-000041,strategy-1,2026-03-02T14:08:13.593000,SELL,0.010531,65519.7,65519.7,0.0,689.9879607,TAKER
TRD-000455,ORD-000041,strategy-1,2026-03-02T14:08:13.593000,SELL,0.009157,65519.6,65519.6,0.0,599.9629772,TAKER
TRD-000456,ORD-000041,strategy-1,2026-03-02T14:08:13.593000,SELL,0.010531,65519.5,65519.5,0.0,689.9858545000001,TAKER
TRD-000457,ORD-000041,strategy-1,2026-03-02T14:08:31.992000,SELL,0.144531,65527.2,65527.2,0.0,9470.7117432,TAKER
TRD-000458,ORD-000041,strategy-1,2026-03-02T14:08:31.992000,SELL,0.000243,65526.0,65526.0,0.0,15.922818,TAKER
TRD-000459,ORD-000041,strategy-1,2026-03-02T14:08:31.992000,SELL,0.000115,65525.7,65525.7,0.0,7.5354555,TAKER
TRD-000460,ORD-000041,strategy-1,2026-03-02T14:08:31.992000,SELL,0.080022,65522.6,65522.6,0.0,5243.2494971999995,TAKER
TRD-000461,ORD-000041,strategy-1,2026-03-02T14:08:31.992000,SELL,7.8e-05,65522.1,65522.1,0.0,5.1107238,TAKER
TRD-000462,ORD-000041,strategy-1,2026-03-02T14:08:31.992000,SELL,0.000309,65521.6,65521.6,0.0,20.246174399999997,TAKER
TRD-000463,ORD-000041,strategy-1,2026-03-02T14:08:31.992000,SELL,0.009919999999999636,65521.5,65521.5,0.0,649.9732799999762,TAKER
TRD-000464,ORD-000042,strategy-1,2026-03-02T14:24:03.592000,BUY,0.58733,65431.0,65431.0,0.0,38429.58923,TAKER
TRD-000465,ORD-000042,strategy-1,2026-03-02T14:27:23.192000,BUY,0.00704,65426.2,65426.2,0.0,460.600448,TAKER
TRD-000466,ORD-000042,strategy-1,2026-03-02T14:27:23.192000,BUY,0.0008,65427.9,65427.9,0.0,52.34232,TAKER
TRD-000467,ORD-000042,strategy-1,2026-03-02T14:27:23.192000,BUY,0.000115,65428.4,65428.4,0.0,7.524266000000001,TAKER
TRD-000468,ORD-000042,strategy-1,2026-03-02T14:27:45.592000,BUY,0.258129,65430.8,65430.8,0.0,16889.5869732,TAKER
